,open,high,low,close,volume
20210826,78034,80802,76700,79813,1334512
20210825,78405,78973,76304,78430,1043893
20210824,83273,83520,75464,78331,2262962
20210823,78578,81963,77960,81543,2163497
20210820,77713,79714,75983,77219,1661987
20210819,76848,79319,75637,76972,1606301
20210818,72722,77367,72425,76848,1406350
20210817,77589,77812,73389,74056,1921493
20210813,78380,79541,75118,77416,1915844
20210812,78331,82111,78182,78627,3272902
20210811,77392,78677,75860,76898,1697794
20210810,77416,78874,75563,77367,2029611
20210809,72895,83149,72524,77491,7423306
20210806,73389,74130,71906,72376,1087875
20210805,70275,73240,69707,72771,1319510
20210804,72820,72845,69682,70769,1469332
20210803,71906,74698,70918,72351,2081234
20210802,71091,71535,68694,70794,1154083
20210730,71017,73932,70498,71535,2163027
20210729,69682,71165,67977,70275,1376394
20210728,69040,70152,67211,68694,1323930
20210727,71338,71881,68496,70053,1377467
20210726,67310,72623,66717,70424,2894399
20210723,65753,67532,65061,67310,1610809
20210722,66717,66890,64592,65704,1599531
20210721,67631,67928,64493,66618,2214508
20210720,70176,71017,64246,66346,4756261
20210719,65729,71585,65704,71585,2942918
20210716,66742,69830,65679,66717,2997960
20210715,64246,66643,62541,66618,5041845
20210714,57105,60663,56981,60441,2554767
20210713,57302,57525,56388,57105,1240506
20210712,57525,58118,54733,56709,1515455
20210709,53621,57451,53003,56438,2126831
20210708,53127,53967,51767,53621,1643513
20210707,53349,54090,52632,53893,765589
20210706,53176,54090,52781,53349,653189
20210705,52410,53868,52410,53176,633557
20210702,53621,53621,52188,52410,635698
20210701,52410,53645,51891,53497,824504
20210630,51891,53052,51718,52410,693136
20210629,51026,52113,50804,51718,725492
20210628,52138,52163,50310,50730,1288462
20210625,53398,53991,51965,52459,812728
20210624,53151,54016,52286,53151,948956
20210623,51644,53250,51273,52830,1084180
20210622,52756,53127,50680,51644,1180380
20210621,50853,52879,50334,52756,1457422
20210618,50087,51693,50062,51249,1318543
20210617,47913,51891,47468,50285,2671218
20210616,47567,48654,47122,48086,1103051
20210615,46924,47641,46578,47196,540583
20210614,46751,47196,46307,46776,518013
20210611,45615,46825,45565,46751,1089866
20210610,43761,45639,43613,45615,1301242
20210609,44478,44478,43564,43761,325273
20210608,44107,44429,43836,44330,320668
20210607,44280,44330,43786,44206,316022
20210604,43860,44157,43415,44058,289239
20210603,43465,43959,43292,43885,274796
20210602,43638,43959,43267,43440,220781
20210601,43514,44305,43144,43638,297414
20210531,44651,44651,43267,43415,430781
20210528,44676,44700,43539,44379,464314
20210527,43440,43934,42897,43934,345180
20210526,43613,44107,43218,43391,522461
20210525,42995,43613,42971,43070,272347
20210524,43366,43984,42625,42625,336224
20210521,44354,44775,42822,42872,610376
20210520,42131,43564,42106,43564,695860
20210518,41859,42501,41142,41809,251518
20210517,42501,42501,41266,41686,333076
20210514,40673,42106,40599,42032,514739
20210513,41043,41982,40203,40302,1005589
20210512,42995,43490,42007,42674,520587
20210511,44157,44231,42995,43366,572821
20210510,44725,44775,44256,44478,399887
20210507,45170,45837,43934,44330,452465
20210506,44033,44873,43341,44750,484249
20210504,42501,44379,41958,44132,789183
20210503,43836,44478,42748,42946,830996
20210430,44849,45096,43514,44725,746633
20210429,45466,46455,44478,44750,780688
20210428,47616,47641,45343,45837,1069437
20210427,48209,48728,46998,47715,795370
20210426,46825,48185,46504,48086,1679547
20210423,45466,46430,45120,46430,969458
20210422,44849,45936,44849,45417,635896
20210421,45318,45491,44676,44700,619652
20210420,46035,46257,45343,45516,632881
20210419,45936,46455,45541,46307,839065
20210416,45985,46010,45269,45639,480830
20210415,46084,46208,45244,45788,582618
20210414,45219,46480,44775,45936,1078240
20210413,44898,46455,44503,44626,1873800
20210412,44775,45615,43959,44602,3839676
20210409,41266,41636,41043,41093,433278
20210408,41463,41513,40920,40944,348272
20210407,41019,41538,40648,41117,364294
20210406,41439,41538,40524,40846,322359
20210405,41513,41513,40969,41241,282537
20210402,41562,41686,40994,41488,485682
20210401,40772,41167,40277,40772,462582
20210331,40870,40895,40080,40277,347248
20210330,40030,40796,39610,40796,618810
20210329,39363,40154,38770,39833,559854
20210326,39511,39511,38795,39264,326977
20210325,38745,39437,38548,39338,395047
20210324,38251,39462,38226,38745,425977
20210323,39511,39660,38572,38622,371833
20210322,39437,39437,38548,39239,458660
20210319,38152,39536,37880,39487,469858
20210318,39314,39734,38869,38968,633598
20210317,39660,39758,38301,38770,1143153
20210316,41562,41587,39808,40450,1146487
20210315,42205,42748,41389,42032,306188
20210312,42625,43119,41883,42402,666091
20210311,38498,41513,38498,41266,1057463
20210310,39610,39684,38103,38498,605047
20210309,37411,38473,35879,37831,1182578
20210308,39833,39981,38078,38078,498693
20210305,39190,39882,38548,39561,579567
20210304,40327,40327,39709,40080,410724
20210303,40302,40772,40030,40475,502720
20210302,41142,41488,39437,40104,741688
20210226,39412,40426,39314,40104,699611
20210225,40944,41192,40351,41019,647398
20210224,42131,42476,40080,40080,1030943
20210223,42526,42724,41439,41982,1102084
20210222,44873,44972,43391,43588,664723
20210219,44107,44972,43490,44898,682675
20210218,45219,45219,44354,44478,632400
20210217,46331,46331,45096,45219,682869
20210216,46232,46801,45837,46158,579652
20210215,45541,46455,45170,46084,726847
20210210,45985,46381,45590,46158,442570
20210209,46430,46578,45985,45985,405941
20210208,46578,46578,45936,46232,436512
20210205,46504,46924,45886,46578,465419
20210204,47567,47567,46307,46504,776552
20210203,46702,47344,46381,46825,819684
20210202,47567,47567,44478,46035,806706
20210201,44972,46405,44083,46405,764464
20210129,47097,47097,44231,45343,1154452
20210128,47221,48135,46381,46727,1522452
20210127,48110,49791,47443,48703,1441854
20210126,48012,48926,47567,47740,693622
20210125,48185,48357,47171,47937,685536
20210122,47789,48951,47641,47962,1274140
20210121,47715,47863,46949,47394,722113
20210120,47814,47814,46578,47616,778911
20210119,46603,47443,46208,46949,753343
20210118,46875,47443,45788,46504,957924
20210115,48951,49173,47097,47789,1289632
20210114,47443,49296,47073,48802,1752590
20210113,46924,47048,46059,46455,814286
20210112,48555,48555,45145,46331,1831331
20210111,48605,50656,45714,47814,2967515
20210108,46924,48926,46232,47937,2154132
20210107,45788,46208,45195,45862,1032703
20210106,46232,46282,44626,45195,1431692
20210105,45911,46949,45096,45911,1728972
20210104,43836,46628,42897,46257,3366293
20201230,41735,42056,40821,42032,1337839
20201229,41216,43243,40796,41760,2382590
20201228,41068,41068,40327,40920,956398
20201224,39561,40772,39388,40673,1177333
20201223,39882,40129,38572,39536,951704
20201222,40697,40697,39561,39561,1129288
20201221,40277,40895,39314,40772,1137989
20201218,41266,41414,39783,40253,1318430
20201217,39511,41192,39091,40524,3054464
20201216,37856,39165,37658,38894,2136690
20201215,37806,37930,37386,37732,642384
20201214,38251,38276,37436,37707,923926
20201211,37732,38770,36966,38770,1316568
20201210,37189,37732,37065,37732,816074
20201209,37312,37806,36818,37707,1146200
20201208,36917,38202,36768,36793,1769332
20201207,36694,36694,36101,36571,945221
20201204,37411,37411,36793,36917,775957
20201203,37955,37955,37139,37238,585747
20201202,37460,37559,37065,37510,638729
20201201,37411,37683,36941,37287,663545
