,open,high,low,close,volume
20181011,29011,29661,27712,28708,159818
20181010,30656,30916,29531,30050,87665
20181008,31609,31609,30656,30656,68192
20181005,30916,31739,29661,31349,205365
20181004,31176,31999,30786,31133,218189
20181002,30353,31133,30137,30440,168035
20181001,29920,30656,29574,30570,99737
20180928,30267,30267,29357,29920,113411
20180927,30483,31089,29401,30094,209727
20180921,29357,30267,29357,29834,359467
20180920,27496,29184,27279,29184,192811
20180919,27712,28318,27106,27106,89898
20180918,27539,28058,26846,27799,122984
20180917,27755,27929,27322,27582,53566
20180914,27842,28318,27452,27755,73797
20180913,27149,28448,27063,27799,149790
20180912,27755,27929,26716,27322,72693
20180911,27669,27755,27019,27496,78947
20180910,26976,27712,26846,27366,104173
20180907,26673,27106,26110,26889,57169
20180906,25937,27149,25937,26500,158134
20180905,26153,26543,25893,25937,50538
20180904,25244,25937,25157,25893,55665
20180903,25764,26023,25114,25504,72970
20180831,26413,26413,25590,25634,106873
20180830,26326,26846,26153,26370,75845
20180829,26500,26543,25937,26326,92222
20180828,26933,27192,26413,26586,60099
20180827,27192,27192,26326,26716,137554
20180824,27106,27669,27063,27669,41658
20180823,28015,28058,27279,27322,72790
20180822,28058,28535,27712,27972,46885
20180821,28448,28448,27366,27929,107794
20180820,28145,28405,27755,28102,55000
20180817,27625,28535,27322,27842,106520
20180816,26673,28145,26673,27842,118143
20180814,27063,27322,26759,27019,30249
20180813,28145,28275,27019,27019,71564
20180810,28188,28232,27669,28145,71497
20180809,28102,28318,27669,27712,54129
20180808,28318,28578,27842,28318,54009
20180807,27929,28535,27192,28318,95723
20180806,27755,28145,27496,27929,76952
20180803,27452,28318,27409,27799,90058
20180802,27669,27799,26846,27149,80118
20180801,27712,28188,27149,27799,104134
20180731,28838,28838,26759,27712,286009
20180730,25201,28751,25201,28535,379891
20180727,25504,25504,24984,25201,75323
20180726,26153,26543,25114,25244,94695
20180725,25807,25980,25287,25720,132145
20180724,24032,25937,24032,25634,119480
20180723,24941,25287,24248,24335,81644
20180720,24854,25201,24594,24898,61432
20180719,25374,25547,24811,25114,71252
20180718,26153,26240,25114,25374,84533
20180717,25980,26846,25677,25937,166640
20180716,25547,26110,25460,25634,117046
20180713,25417,25547,25027,25417,219418
20180712,26326,26456,25287,25374,303977
20180711,26326,26586,25893,26456,119115
20180710,26543,27496,26413,26543,90420
20180709,27799,27799,25807,26500,260007
20180706,26846,28275,26759,28015,108134
20180705,27019,27322,26067,26630,155781
20180704,27149,27972,26630,27106,106379
20180703,28535,28621,27106,27452,158252
20180702,30310,30397,28102,28232,169206
20180629,29661,30570,29444,30310,152723
20180628,29790,30656,29487,29487,122284
20180627,31566,31566,30180,30223,104289
20180626,31522,32692,31003,31306,63596
20180625,31826,32345,31393,31566,63633
20180622,31869,32172,30137,31609,307797
20180621,33038,33384,31739,31826,144023
20180620,32388,33168,32388,33038,117229
20180619,33861,34597,32605,32735,142975
20180618,33904,34683,33904,34207,141921
20180615,34250,35506,33687,33991,163600
20180614,35982,36242,34250,34250,287180
20180612,38364,38537,36459,36805,257155
20180611,37541,38537,37108,38537,164758
